id,submit,input,run,output,complete,wait,response
318.0,300.0,14400.0,15015.0,14400.0,201651.0,157536.0,201351.0
326.0,307.0,14400.0,15016.0,14400.0,202696.0,158573.0,202389.0
368.0,346.0,8800.0,9421.0,8800.0,203897.0,176530.0,203551.0
344.0,319.0,8400.0,15976.0,8400.0,203943.0,170848.0,203624.0
283.0,266.0,20800.0,31847.0,20800.0,204459.0,130746.0,204193.0
259.0,244.0,22400.0,43381.0,22400.0,205072.0,116647.0,204828.0
361.0,336.0,10000.0,10162.0,10000.0,206091.0,175593.0,205755.0
287.0,271.0,20000.0,20511.0,20000.0,206207.0,145425.0,205936.0
308.0,288.0,16800.0,25004.0,16800.0,207122.0,148230.0,206834.0
337.0,316.0,12800.0,13403.0,12800.0,207341.0,168022.0,207025.0
282.0,264.0,22400.0,33384.0,22400.0,208378.0,129930.0,208114.0
353.0,326.0,12400.0,13037.0,12400.0,209004.0,170841.0,208678.0
300.0,278.0,18400.0,26552.0,18400.0,209048.0,145418.0,208770.0
311.0,291.0,20000.0,20626.0,20000.0,209144.0,148227.0,208853.0
363.0,338.0,11200.0,11337.0,11200.0,210613.0,176538.0,210275.0
286.0,270.0,20800.0,31779.0,20800.0,210740.0,137091.0,210470.0
285.0,269.0,22000.0,33026.0,22000.0,211536.0,134241.0,211267.0
314.0,294.0,18800.0,19418.0,18800.0,212541.0,155229.0,212247.0
320.0,301.0,18400.0,18533.0,18400.0,213169.0,157535.0,212868.0
354.0,328.0,14000.0,14122.0,14000.0,213289.0,170839.0,212961.0
324.0,305.0,18400.0,18526.0,18400.0,214206.0,158575.0,213901.0
325.0,306.0,18400.0,18549.0,18400.0,214229.0,158574.0,213923.0
299.0,278.0,23200.0,23344.0,23200.0,215440.0,145418.0,215162.0
313.0,292.0,22400.0,22522.0,22400.0,215840.0,148226.0,215548.0
310.0,289.0,22400.0,23015.0,22400.0,216333.0,148229.0,216044.0
297.0,278.0,20000.0,31039.0,20000.0,216735.0,145418.0,216457.0
289.0,275.0,20000.0,31040.0,20000.0,216736.0,145421.0,216461.0
306.0,285.0,20000.0,28228.0,20000.0,216746.0,148233.0,216461.0
335.0,314.0,15600.0,19465.0,15600.0,219003.0,168024.0,218689.0
295.0,277.0,20800.0,31818.0,20800.0,219114.0,145419.0,218837.0
293.0,276.0,20800.0,31844.0,20800.0,219140.0,145420.0,218864.0
319.0,301.0,20400.0,21026.0,20400.0,219662.0,157535.0,219361.0
296.0,277.0,21200.0,32190.0,21200.0,220286.0,145419.0,220009.0
316.0,297.0,20800.0,20932.0,20800.0,220368.0,157539.0,220071.0
291.0,276.0,21600.0,32616.0,21600.0,221512.0,145420.0,221236.0
307.0,286.0,21600.0,29868.0,21600.0,221586.0,148232.0,221300.0
334.0,314.0,19600.0,19740.0,19600.0,221816.0,162562.0,221502.0
367.0,344.0,15600.0,15741.0,15600.0,223817.0,176532.0,223473.0
355.0,331.0,17600.0,18217.0,17600.0,224584.0,170836.0,224253.0
371.0,349.0,15600.0,15738.0,15600.0,224817.0,177530.0,224468.0
292.0,276.0,22800.0,33828.0,22800.0,225124.0,145420.0,224848.0
336.0,314.0,18800.0,19421.0,18800.0,225359.0,168024.0,225045.0
322.0,303.0,22400.0,23024.0,22400.0,225660.0,157533.0,225357.0
317.0,299.0,23200.0,23334.0,23200.0,227570.0,157537.0,227271.0
364.0,338.0,16800.0,17423.0,16800.0,227899.0,176538.0,227561.0
365.0,339.0,17200.0,17337.0,17200.0,228613.0,176537.0,228274.0
351.0,326.0,19200.0,19326.0,19200.0,228893.0,170841.0,228567.0
315.0,294.0,23600.0,24231.0,23600.0,229267.0,157542.0,228973.0
346.0,320.0,19600.0,19728.0,19600.0,230095.0,170847.0,229775.0
342.0,318.0,17200.0,24765.0,17200.0,230332.0,170849.0,230014.0
331.0,310.0,22400.0,23007.0,22400.0,230683.0,162566.0,230373.0
338.0,316.0,20000.0,20135.0,20000.0,231302.0,170851.0,230986.0
357.0,334.0,20000.0,20676.0,20000.0,231843.0,170833.0,231509.0
379.0,357.0,16000.0,16608.0,16000.0,232559.0,183594.0,232202.0
333.0,310.0,23200.0,23328.0,23200.0,232604.0,162566.0,232294.0
330.0,309.0,23200.0,23332.0,23200.0,232608.0,162567.0,232299.0
385.0,367.0,10800.0,14747.0,10800.0,232807.0,196093.0,232440.0
360.0,335.0,18800.0,19423.0,18800.0,232912.0,175554.0,232577.0
352.0,326.0,20400.0,21012.0,20400.0,232979.0,170841.0,232653.0
358.0,335.0,18000.0,21883.0,18000.0,233551.0,175333.0,233216.0
356.0,333.0,20800.0,20925.0,20800.0,233692.0,170834.0,233359.0
349.0,324.0,20800.0,21422.0,20800.0,234189.0,170843.0,233865.0
341.0,318.0,20800.0,21423.0,20800.0,234190.0,170849.0,233872.0
332.0,310.0,23600.0,24216.0,23600.0,234292.0,162566.0,233982.0
396.0,382.0,5200.0,5345.0,5200.0,234748.0,218621.0,234366.0
390.0,372.0,12400.0,12526.0,12400.0,236884.0,199186.0,236512.0
374.0,353.0,19600.0,20216.0,19600.0,237295.0,177526.0,236942.0
377.0,357.0,17600.0,18222.0,17600.0,237373.0,183594.0,237016.0
369.0,347.0,20400.0,20525.0,20400.0,238201.0,176529.0,237854.0
348.0,323.0,22400.0,23007.0,22400.0,238974.0,170844.0,238651.0
340.0,317.0,22400.0,23011.0,22400.0,238978.0,170850.0,238661.0
